fecha,temperatura,humedad,radiacion_solar,precipitacion,zona,tipo_suelo,ph_suelo,nitrogeno,fosforo,potasio,cultivo,rendimiento
2018-08-12,17.34,76.68,21.28,0.3,El Poblado,organico,6.94,57.27,34.09,28.82,tomate,17.05654419260338
2018-08-13,18.19,82.45,20.57,5.33,El Poblado,arenoso,7.03,74.84,79.13,149.96,fresa,18.11446128409101
2018-08-14,16.51,90.04,13.36,10.09,El Poblado,arenoso,6.33,104.02,53.62,97.56,cilantro,17.057282624589355
2018-08-15,17.19,85.95,19.24,3.67,El Poblado,franco,5.53,110.35,67.76,48.12,tomate,17.80675816270972
2018-08-16,17.59,79.13,26.91,1.8,El Poblado,arenoso,6.74,114.44,41.32,45.76,espinaca,18.98954232035839
2018-08-17,18.05,82.19,22.58,3.07,El Poblado,franco,5.63,107.92,23.43,55.58,fresa,18.277749587928092
2018-08-18,17.72,85.42,20.72,5.27,El Poblado,franco,5.72,93.08,32.74,134.31,cilantro,18.399696563439697
2018-08-19,17.7,82.28,21.2,1.02,El Poblado,arenoso,6.8,22.42,34.23,127.47,zanahoria,17.849277170156256
2018-08-20,17.9,83.39,23.69,3.03,El Poblado,organico,6.12,51.5,49.54,38.79,fresa,18.49995735363824
2018-08-21,18.18,83.32,20.96,4.35,El Poblado,organico,6.2,32.89,20.82,98.01,tomate,18.087731054364948
2018-08-22,18.07,82.17,21.05,1.75,El Poblado,organico,6.47,35.48,37.09,138.42,fresa,18.100896177632595
2018-08-23,17.78,82.74,20.59,4.99,El Poblado,organico,7.46,49.09,17.04,115.31,fresa,18.203059728192386
2018-08-24,18.11,85.13,21.19,1.96,El Poblado,organico,7.43,27.47,44.76,96.37,espinaca,18.039664882666987
2018-08-25,18.44,84.26,23.89,2.88,El Poblado,arenoso,6.33,44.3,76.32,47.12,fresa,18.821777501278582
2018-08-26,18.2,83.52,19.82,9.29,El Poblado,arenoso,6.03,115.7,33.73,142.66,cilantro,18.50938364272438
2018-08-27,17.34,81.51,22.76,2.67,El Poblado,arcilloso,6.11,51.19,13.48,135.93,tomate,18.080772554923904
2018-08-28,18.12,81.18,23.06,0.52,El Poblado,organico,6.04,35.97,52.61,61.76,lechuga,18.121534242795
2018-08-29,17.54,87.73,20.47,2.28,El Poblado,arenoso,6.56,91.83,54.43,84.7,fresa,18.411089750243402
2018-08-30,18.16,86.61,20.98,1.75,El Poblado,arcilloso,6.71,102.85,43.57,30.64,zanahoria,18.36238959619737
2018-08-31,17.89,85.78,23.66,4.91,El Poblado,organico,6.48,51.4,37.78,102.09,tomate,18.873446317568987
2018-09-01,18.03,86.28,21.33,3.2,El Poblado,franco,6.32,47.85,72.49,27.07,fresa,18.133188922550445
2018-09-02,18.28,85.61,21.65,0.2,El Poblado,arcilloso,5.92,44.18,75.69,137.78,fresa,18.18458351121646
2018-09-03,18.46,80.06,21.8,6.1,El Poblado,arenoso,6.47,59.33,57.12,134.45,zanahoria,18.372691791349776
2018-09-04,17.2,86.32,16.28,4.79,El Poblado,franco,6.18,28.72,45.09,56.59,espinaca,17.437016289495425
2018-09-05,16.96,88.08,18.28,17.57,El Poblado,franco,6.58,86.91,14.73,116.47,tomate,18.251874250977608
2018-09-06,17.05,88.76,16.77,17.93,El Poblado,franco,6.85,102.22,31.07,77.12,cilantro,18.219721900083734
2018-09-07,17.13,91.57,16.75,16.43,El Poblado,arcilloso,6.77,86.37,29.96,129.9,lechuga,18.449197703736672
2018-09-08,17.89,88.52,21.23,3.88,El Poblado,arenoso,6.42,62.12,14.08,27.99,fresa,18.809223630155838
2018-09-09,18.12,84.0,19.13,1.08,El Poblado,franco,6.61,48.9,69.04,85.74,tomate,17.602955358064783
2018-09-10,18.06,85.08,19.82,0.95,El Poblado,organico,6.07,60.94,70.69,71.66,tomate,17.931524083384897
2018-09-11,17.15,91.85,19.54,1.76,El Poblado,franco,5.55,62.38,73.87,53.85,fresa,18.46060594712686
2018-09-12,17.25,91.01,16.04,2.8,El Poblado,franco,6.75,86.6,61.93,47.21,lechuga,17.638943036375974
2018-09-13,16.97,92.43,14.14,10.7,El Poblado,arcilloso,6.01,112.81,59.74,107.95,fresa,17.2451016911321
2018-09-14,17.0,90.9,14.54,12.42,El Poblado,arcilloso,6.84,27.06,43.45,46.25,lechuga,18.01032460671136
2018-09-15,16.83,92.82,14.94,17.13,El Poblado,arenoso,6.99,115.34,70.02,102.19,tomate,18.25091011425633
2018-09-16,17.03,89.62,16.09,8.86,El Poblado,organico,7.33,111.02,45.71,70.66,fresa,17.84456127444277
2018-09-17,18.08,84.78,24.5,2.87,El Poblado,arcilloso,7.42,31.77,12.07,51.54,tomate,18.32438043354678
2018-09-18,18.29,85.58,21.74,5.54,El Poblado,franco,5.52,38.36,50.94,121.88,fresa,18.644726307320095
2018-09-19,18.7,82.97,24.85,2.61,El Poblado,arenoso,7.48,51.16,37.33,67.31,fresa,19.34893597185173
2018-09-20,18.86,83.94,23.89,0.26,El Poblado,franco,6.87,75.97,46.49,21.94,cilantro,18.806156848232654
2018-09-21,18.69,81.36,23.62,8.78,El Poblado,franco,6.79,33.45,40.85,130.65,espinaca,18.847655872664507
2018-09-22,17.67,89.28,15.55,5.66,El Poblado,arcilloso,5.53,40.03,44.78,60.89,fresa,17.632945236558633
2018-09-23,18.02,84.66,21.41,0.81,El Poblado,arenoso,7.22,110.27,17.6,126.9,zanahoria,18.601529452136134
2018-09-24,17.81,85.57,16.11,0.32,El Poblado,organico,5.79,30.93,11.02,91.02,fresa,17.044807585642264
2018-09-25,18.18,83.71,22.42,1.93,El Poblado,organico,7.17,59.89,33.81,134.57,tomate,18.662897126234327
2018-09-26,17.5,88.7,18.21,10.29,El Poblado,arcilloso,5.53,96.3,27.82,74.35,lechuga,18.209136414727965
2018-09-27,17.38,91.48,17.26,16.69,El Poblado,arcilloso,6.79,108.86,27.5,42.03,tomate,18.536941655946965
2018-09-28,17.33,93.12,18.98,21.81,El Poblado,arenoso,6.37,53.6,75.6,22.34,zanahoria,19.387558728948026
2018-09-29,18.34,89.31,21.4,17.26,El Poblado,organico,5.9,36.44,67.33,121.21,espinaca,19.37741369724764
2018-09-30,18.05,91.22,17.87,10.26,El Poblado,organico,5.72,93.7,10.94,121.31,fresa,18.465109940043575
2018-10-01,17.45,93.35,19.08,7.38,El Poblado,organico,6.38,97.26,10.61,45.43,tomate,18.745371188697835
2018-10-02,16.51,91.78,16.13,12.73,El Poblado,franco,5.75,118.0,64.38,144.21,zanahoria,17.930917111839612
2018-10-03,17.6,88.29,17.2,6.11,El Poblado,organico,6.47,33.95,78.94,143.38,lechuga,17.783135227112048
2018-10-04,17.29,91.63,20.7,14.65,El Poblado,franco,6.75,90.94,42.56,67.52,espinaca,19.19585637154313
2018-10-05,17.32,92.2,16.25,28.81,El Poblado,arenoso,7.15,61.73,40.32,39.19,espinaca,18.829757173569142
2018-10-06,17.39,90.76,16.81,7.57,El Poblado,franco,6.86,111.46,29.31,56.91,fresa,17.875621027268675
2018-10-07,16.88,91.69,19.35,5.05,El Poblado,arenoso,5.63,60.78,56.66,140.81,espinaca,18.453777946446664
2018-10-08,17.4,89.39,16.25,1.93,El Poblado,organico,6.11,64.6,43.02,99.23,lechuga,17.34477981472237
2018-10-09,16.77,92.49,13.19,5.5,El Poblado,organico,6.08,32.68,21.73,138.87,tomate,17.16079237316558
2018-10-10,16.75,91.78,15.38,13.34,El Poblado,arenoso,7.33,52.09,43.7,22.97,espinaca,17.7226018211882
2018-10-11,15.79,89.3,15.24,6.31,El Poblado,arcilloso,7.24,60.08,36.35,148.82,zanahoria,17.422655885264682
2018-10-12,16.55,86.43,14.45,1.05,El Poblado,arenoso,6.24,21.75,72.29,101.64,cilantro,16.60513592281265
2018-10-13,17.07,84.5,18.99,3.4,El Poblado,arcilloso,5.64,63.76,64.01,44.14,tomate,17.581843546119433
2018-10-14,17.32,89.2,17.01,4.3,El Poblado,franco,7.29,53.63,59.09,85.88,lechuga,17.621643801674644
2018-10-15,17.81,86.9,19.75,1.86,El Poblado,franco,7.28,100.38,32.9,126.61,lechuga,17.78755852237206
2018-10-16,17.57,89.78,15.4,4.51,El Poblado,franco,7.21,30.71,19.77,38.34,fresa,17.588945775811755
2018-10-17,16.6,95.43,18.48,7.75,El Poblado,organico,7.19,96.02,70.53,99.12,zanahoria,18.60631448810661
2018-10-18,16.15,96.98,16.28,10.92,El Poblado,franco,6.46,91.4,33.99,110.16,espinaca,18.798414306386142
2018-10-19,17.18,89.96,16.88,8.3,El Poblado,arcilloso,5.85,44.18,51.51,73.67,fresa,17.683463926865855
2018-10-20,16.84,94.88,15.88,11.8,El Poblado,franco,6.45,28.33,51.36,90.41,espinaca,18.382461344344886
2018-10-21,16.89,94.7,13.69,11.14,El Poblado,arenoso,6.49,104.18,74.96,128.85,zanahoria,17.601644683311413
2018-10-22,17.78,91.73,13.98,7.41,El Poblado,arenoso,6.48,44.94,22.02,143.73,zanahoria,17.894332194986575
2018-10-23,17.13,94.43,16.79,9.2,El Poblado,organico,6.58,34.56,64.02,92.04,tomate,18.604593843204423
2018-10-24,17.67,92.95,16.2,9.16,El Poblado,arenoso,6.02,55.9,42.38,111.34,fresa,18.52898792020347
2018-10-25,17.88,91.39,15.47,10.07,El Poblado,arcilloso,6.23,60.09,22.23,61.96,fresa,18.00717995568062
2018-10-26,17.46,92.46,13.94,8.07,El Poblado,franco,6.37,52.61,68.49,63.43,fresa,17.664673722813742
2018-10-27,17.69,92.59,17.21,6.94,El Poblado,organico,5.76,117.65,67.41,135.49,fresa,18.44701096298158
2018-10-28,17.46,92.31,15.81,8.32,El Poblado,franco,6.41,108.08,12.81,32.83,cilantro,18.093971462677043
2018-10-29,16.23,95.85,16.55,7.68,El Poblado,franco,7.12,107.3,59.66,46.71,cilantro,18.235518872132893
2018-10-30,17.89,86.85,15.94,1.83,El Poblado,arcilloso,7.16,59.88,20.75,55.09,zanahoria,17.265527669841056
2018-10-31,17.89,90.92,18.21,1.89,El Poblado,arenoso,6.32,116.29,52.73,32.27,fresa,18.032447322522394
2018-11-01,17.55,89.73,14.81,12.35,El Poblado,arenoso,6.54,88.4,55.07,106.79,espinaca,17.747217983185244
2018-11-02,16.45,96.4,12.56,17.42,El Poblado,franco,5.57,103.2,56.57,137.82,fresa,18.283501266903134
2018-11-03,16.62,90.3,13.83,7.06,El Poblado,organico,6.85,70.09,18.41,23.51,cilantro,17.377730317539505
2018-11-04,16.25,95.56,12.71,10.91,El Poblado,arenoso,6.31,36.06,51.88,52.8,cilantro,17.66437362719459
2018-11-05,16.73,91.41,12.22,10.72,El Poblado,organico,6.39,108.69,16.99,139.68,fresa,17.360499530995646
2018-11-06,17.6,89.98,14.18,4.83,El Poblado,arenoso,7.25,68.64,62.19,80.53,fresa,17.24205707358425
2018-11-07,18.16,88.22,15.88,4.68,El Poblado,organico,6.42,116.86,14.46,135.13,espinaca,17.97335692419782
2018-11-08,17.14,97.92,11.55,10.82,El Poblado,arcilloso,5.54,45.49,63.05,142.73,zanahoria,17.529293583819026
2018-11-09,15.45,96.01,13.37,3.99,El Poblado,organico,5.95,119.24,71.84,148.82,zanahoria,17.113327234491134
2018-11-10,16.26,92.9,15.83,4.43,El Poblado,arcilloso,6.45,42.24,30.9,71.44,zanahoria,17.60379098423835
2018-11-11,17.53,90.74,14.25,1.47,El Poblado,arcilloso,6.35,56.82,64.48,64.59,cilantro,16.92938987772133
2018-11-12,16.32,94.61,15.81,4.94,El Poblado,organico,7.22,79.4,39.23,117.32,fresa,17.677552162475326
2018-11-13,17.16,95.29,12.9,3.36,El Poblado,arcilloso,6.58,89.33,65.84,97.29,lechuga,17.480103774842178
2018-11-14,17.37,93.03,15.3,4.45,El Poblado,franco,6.88,92.03,58.04,105.7,fresa,17.289181018871236
2018-11-15,17.81,93.13,15.36,4.33,El Poblado,arcilloso,6.44,67.63,30.24,89.21,cilantro,17.695144111083714
2018-11-16,17.71,90.8,16.72,3.17,El Poblado,arenoso,6.38,27.68,23.56,86.84,lechuga,17.878940048621402
2018-11-17,17.62,94.27,15.87,9.7,El Poblado,organico,6.39,69.6,74.03,60.95,lechuga,18.317762835434014
2018-11-18,17.29,96.14,15.63,14.58,El Poblado,franco,6.32,53.47,68.73,97.43,lechuga,18.435287820859244
2018-11-19,17.11,93.61,14.89,6.56,El Poblado,organico,6.58,85.77,56.19,54.87,espinaca,17.95999416859587
2018-11-20,17.73,91.51,17.97,6.85,El Poblado,arenoso,6.0,38.23,34.46,66.24,fresa,18.74113159879919
2018-11-21,17.43,94.27,15.59,4.77,El Poblado,arenoso,7.28,59.39,45.73,101.98,zanahoria,17.964330639549413
2018-11-22,17.91,91.49,15.77,8.64,El Poblado,arenoso,6.17,116.61,49.05,102.76,lechuga,18.016206737856148
2018-11-23,17.66,94.73,14.85,25.21,El Poblado,arcilloso,5.8,28.89,16.02,95.03,espinaca,18.649034546801584
2018-11-24,17.41,94.18,14.86,18.44,El Poblado,arcilloso,5.69,80.23,78.06,107.71,cilantro,18.35551362098813
2018-11-25,17.92,92.41,15.15,7.26,El Poblado,organico,5.53,29.06,16.43,73.55,lechuga,17.602250247469236
2018-11-26,16.94,97.61,14.51,10.58,El Poblado,organico,6.35,35.7,60.52,97.27,zanahoria,17.920168460293073
2018-11-27,17.21,92.21,13.98,9.87,El Poblado,franco,5.88,80.49,44.5,32.39,fresa,17.74177694072156
2018-11-28,17.78,90.5,14.03,5.79,El Poblado,franco,5.54,64.4,63.19,82.88,lechuga,17.54749341141937
2018-11-29,18.44,88.34,17.29,8.39,El Poblado,organico,6.54,74.85,28.27,96.19,cilantro,18.25113737821488
2018-11-30,17.3,95.54,14.19,11.46,El Poblado,arcilloso,6.86,107.99,37.66,74.89,cilantro,18.297051744866614
2018-12-01,17.61,91.56,17.06,3.48,El Poblado,arenoso,5.67,101.72,46.79,22.21,lechuga,18.21447260922124
2018-12-02,17.39,90.56,19.78,0.24,El Poblado,organico,6.42,108.8,18.45,111.13,fresa,18.02035360280808
2018-12-03,17.5,88.22,18.18,0.11,El Poblado,franco,6.99,81.63,69.63,79.21,espinaca,17.573524060566598
2018-12-04,17.2,92.19,14.96,5.05,El Poblado,arcilloso,7.47,68.96,79.41,40.24,lechuga,17.868086361947082
2018-12-05,16.55,91.81,13.65,5.11,El Poblado,organico,6.83,65.92,39.23,146.43,cilantro,17.240003322102478
2018-12-06,16.43,90.07,20.13,5.31,El Poblado,organico,5.99,93.98,36.38,142.51,espinaca,18.408940341112682
2018-12-07,16.48,90.53,18.6,2.6,El Poblado,arcilloso,6.93,72.13,51.59,40.63,fresa,17.834518294548428
2018-12-08,17.21,87.24,16.56,0.8,El Poblado,organico,6.7,30.58,58.21,111.94,lechuga,17.276941435691
2018-12-09,17.45,87.48,18.64,0.16,El Poblado,arcilloso,5.92,34.19,70.8,87.28,cilantro,17.674570278182244
2018-12-10,17.71,87.06,18.22,1.04,El Poblado,arenoso,7.2,55.71,36.1,57.61,espinaca,17.83820859329038
2018-12-11,17.82,88.73,15.35,4.52,El Poblado,arcilloso,6.35,26.78,63.54,108.97,tomate,17.43689616039165
2018-12-12,17.98,88.94,15.75,3.75,El Poblado,arcilloso,7.42,43.92,26.81,78.22,espinaca,17.79179350874855
2018-12-13,17.25,92.63,17.39,8.16,El Poblado,arcilloso,6.95,85.64,57.63,136.81,cilantro,18.21063599939707
2018-12-14,16.47,95.2,16.66,7.52,El Poblado,organico,6.79,21.24,42.67,111.47,cilantro,18.1450847505989
2018-12-15,16.76,88.37,15.92,2.12,El Poblado,organico,6.96,80.41,56.32,85.99,tomate,16.847390539705213
2018-12-16,17.37,86.34,20.57,1.25,El Poblado,arcilloso,6.46,97.24,36.59,78.74,tomate,17.65805785638719
2018-12-17,17.2,88.32,16.57,2.15,El Poblado,organico,6.51,37.02,30.6,24.1,zanahoria,17.561041732776577
2018-12-18,17.46,88.8,15.09,1.27,El Poblado,franco,7.2,38.1,44.02,40.91,zanahoria,17.096762194563233
2018-12-19,17.82,87.99,17.62,0.22,El Poblado,franco,6.86,22.89,72.66,25.86,tomate,17.79241704914285
2018-12-20,17.81,87.06,15.36,1.57,El Poblado,organico,7.29,71.25,57.24,28.25,fresa,17.013474851725718
2018-12-21,17.36,88.19,16.82,0.85,El Poblado,organico,7.28,85.46,52.82,28.72,cilantro,17.397260017451444
2018-12-22,17.06,88.23,15.1,1.47,El Poblado,arcilloso,7.45,65.69,60.39,21.83,lechuga,17.113791834599176
2018-12-23,17.08,86.5,19.21,3.62,El Poblado,arenoso,6.9,58.94,61.04,122.88,fresa,17.811065746687905
2018-12-24,17.13,86.65,19.86,0.87,El Poblado,organico,6.5,65.44,30.63,82.21,cilantro,17.774566021917444
2018-12-25,17.18,84.86,19.77,0.12,El Poblado,franco,5.83,98.15,26.29,117.39,espinaca,17.627175270041285
2018-12-26,17.12,85.14,20.75,0.06,El Poblado,arcilloso,6.91,23.35,45.64,41.8,tomate,17.976712476968352
2018-12-27,17.41,84.08,21.54,1.24,El Poblado,organico,6.08,98.38,20.35,129.36,espinaca,17.979603572368354
2018-12-28,17.33,85.59,19.97,0.2,El Poblado,franco,6.07,86.63,43.23,32.23,zanahoria,17.801439516584765
2018-12-29,17.72,85.08,19.49,1.78,El Poblado,franco,5.98,44.14,58.51,61.87,lechuga,17.907132591629868
2018-12-30,17.5,86.4,19.94,1.37,El Poblado,arenoso,7.25,72.47,10.52,68.19,fresa,17.909555596779057
2018-12-31,17.35,85.38,19.9,0.29,El Poblado,arcilloso,7.24,24.93,17.78,50.65,espinaca,17.43133415540806
2019-01-01,17.3,82.04,23.81,0.0,El Poblado,arcilloso,6.76,57.96,77.35,37.85,lechuga,18.09335059100621
2019-01-02,17.55,78.66,24.07,0.0,El Poblado,arenoso,6.45,37.4,74.96,101.65,espinaca,17.585366872294824
2019-01-03,17.55,83.05,23.37,0.0,El Poblado,arenoso,6.84,22.23,39.25,21.1,zanahoria,18.039225140612754
2019-01-04,18.13,83.61,22.83,0.0,El Poblado,arcilloso,6.71,55.71,51.3,122.91,cilantro,18.281874537381015
2019-01-05,18.41,84.45,17.94,4.14,El Poblado,arcilloso,6.33,92.61,20.87,25.5,zanahoria,18.035119471132443
2019-01-06,17.84,87.5,15.73,6.85,El Poblado,organico,6.26,112.1,33.17,145.33,espinaca,17.6263653654807
2019-01-07,16.76,91.66,12.04,8.99,El Poblado,organico,6.27,86.23,65.51,132.88,zanahoria,16.907828438480735
2019-01-08,16.91,90.54,15.31,8.11,El Poblado,arenoso,6.68,60.2,69.92,73.89,tomate,17.530155906514757
2019-01-09,15.89,92.54,11.7,6.3,El Poblado,organico,6.8,119.95,38.37,38.55,tomate,16.673651190191
2019-01-10,16.83,87.07,14.15,5.65,El Poblado,franco,6.4,48.29,31.77,133.18,cilantro,16.716413245532877
2019-01-11,16.89,88.94,17.08,1.7,El Poblado,organico,7.44,38.71,57.72,103.74,zanahoria,17.936961130984546
2019-01-12,16.59,86.96,15.41,0.08,El Poblado,organico,5.67,66.37,60.25,85.62,fresa,16.79249348183581
2019-01-13,16.17,90.37,14.92,2.24,El Poblado,franco,6.19,70.49,78.87,61.52,tomate,17.031345119870963
2019-01-14,16.35,91.42,12.17,6.51,El Poblado,arenoso,6.34,55.48,58.81,92.97,espinaca,16.90054236209487
2019-01-15,17.04,86.35,17.76,0.89,El Poblado,franco,5.53,89.55,26.81,73.97,tomate,17.035626247869157
2019-01-16,17.25,87.77,15.54,0.5,El Poblado,organico,6.23,38.39,14.2,80.5,zanahoria,17.168428784264968
2019-01-17,16.92,90.39,11.86,5.94,El Poblado,arenoso,6.05,71.03,28.03,129.91,cilantro,16.88482003352225
2019-01-18,17.59,87.5,17.98,1.91,El Poblado,organico,6.51,70.01,25.87,143.82,zanahoria,17.700333239139198
2019-01-19,18.17,87.53,18.93,1.45,El Poblado,franco,6.17,102.38,16.5,145.15,zanahoria,18.324815672950095
2019-01-20,19.05,86.93,17.44,0.41,El Poblado,franco,6.95,112.7,41.11,138.03,fresa,17.88397460553586
2019-01-21,18.61,85.74,14.02,0.17,El Poblado,organico,6.52,86.33,30.17,124.29,zanahoria,16.95206235118921
2019-01-22,18.5,84.98,21.0,0.0,El Poblado,arcilloso,5.76,50.54,74.76,78.98,zanahoria,18.313990173242587
2019-01-23,19.06,84.79,21.69,0.46,El Poblado,arcilloso,7.0,88.96,38.27,31.47,cilantro,18.532695759959037
2019-01-24,19.22,84.8,22.35,1.7,El Poblado,franco,5.7,45.14,71.36,101.98,espinaca,18.853310637096445
2019-01-25,18.74,88.31,15.52,1.43,El Poblado,franco,7.18,116.65,31.47,72.26,tomate,17.600247402663104
2019-01-26,18.82,84.72,21.32,0.62,El Poblado,arcilloso,7.36,102.24,68.2,109.32,espinaca,18.3115855382561
2019-01-27,18.53,88.97,13.64,1.12,El Poblado,arcilloso,6.14,63.12,41.82,48.7,tomate,16.9843928434238
2019-01-28,17.74,92.81,10.23,4.24,El Poblado,organico,7.35,98.43,12.27,119.41,tomate,16.82722637245392
2019-01-29,17.62,88.66,19.3,3.48,El Poblado,organico,7.09,60.87,44.09,42.19,lechuga,18.217764052947413
2019-01-30,18.17,87.44,17.81,1.5,El Poblado,arcilloso,7.34,27.46,25.87,125.11,zanahoria,17.52196512351981
2019-01-31,18.72,86.12,17.09,1.04,El Poblado,organico,6.83,90.68,31.52,138.52,cilantro,17.769968174144484
2019-02-01,18.4,87.59,19.03,4.83,El Poblado,organico,5.97,60.46,57.91,137.04,lechuga,18.44700840373519
2019-02-02,18.44,86.06,17.12,1.66,El Poblado,arenoso,7.29,113.03,47.07,65.06,zanahoria,17.914038770302653
2019-02-03,18.81,85.31,20.09,0.76,El Poblado,organico,5.87,50.66,72.2,70.68,espinaca,18.376546051966997
2019-02-04,18.48,86.16,17.4,0.24,El Poblado,franco,5.93,104.33,75.52,128.95,espinaca,17.693431510954785
2019-02-05,18.69,83.32,17.1,0.13,El Poblado,organico,6.04,88.04,58.37,109.98,fresa,17.18874582868469
2019-02-06,17.81,88.28,16.13,1.51,El Poblado,organico,6.11,105.33,70.45,88.47,zanahoria,17.558916411691456
2019-02-07,17.53,90.1,14.53,3.18,El Poblado,arcilloso,6.53,49.19,23.66,144.88,tomate,17.224377193442585
2019-02-08,18.54,84.03,14.44,1.59,El Poblado,franco,6.93,66.13,15.55,87.11,lechuga,16.77391514996421
2019-02-09,17.62,89.17,13.44,5.04,El Poblado,organico,7.35,102.31,33.31,51.7,fresa,17.121143112319107
2019-02-10,17.55,90.74,14.32,1.16,El Poblado,organico,5.68,84.38,32.8,108.39,lechuga,17.186172849598815
2019-02-11,18.08,89.0,16.97,2.28,El Poblado,arenoso,7.41,55.99,56.56,86.59,espinaca,18.1311425309517
2019-02-12,18.15,87.06,15.4,1.49,El Poblado,organico,7.34,71.2,68.83,46.51,fresa,17.138276287960938
2019-02-13,18.39,85.46,17.69,1.59,El Poblado,organico,5.61,119.61,30.78,39.82,cilantro,17.85472803500641
2019-02-14,18.2,87.33,15.96,3.29,El Poblado,arenoso,6.22,94.18,39.73,66.16,fresa,17.46554138196216
2019-02-15,19.16,82.23,22.04,0.16,El Poblado,arcilloso,7.13,81.45,17.35,146.18,tomate,18.587809051363003
2019-02-16,19.45,82.38,19.82,1.9,El Poblado,organico,6.72,102.79,38.89,38.95,espinaca,18.119080945545228
2019-02-17,18.75,87.55,15.24,3.7,El Poblado,arenoso,7.06,64.2,25.01,81.29,cilantro,18.15277107191689
2019-02-18,18.68,88.73,15.87,5.44,El Poblado,franco,6.94,115.01,36.77,62.5,espinaca,18.397233979543834
2019-02-19,17.39,92.57,9.07,9.24,El Poblado,arcilloso,6.49,75.2,28.64,142.59,tomate,16.67972526280444
2019-02-20,17.7,85.33,18.3,2.5,El Poblado,franco,5.58,52.69,66.61,69.07,espinaca,17.363781139048108
2019-02-21,18.17,87.09,19.78,3.76,El Poblado,franco,6.67,28.6,10.28,49.41,zanahoria,18.748239366653518
2019-02-22,18.94,86.22,20.73,3.71,El Poblado,arenoso,5.6,57.57,33.71,82.17,cilantro,18.690713959791434
2019-02-23,17.78,94.65,11.32,5.24,El Poblado,organico,6.71,76.86,77.85,39.98,fresa,17.118107838733952
2019-02-24,17.74,89.83,15.63,6.52,El Poblado,arenoso,7.1,90.32,57.53,69.33,fresa,17.57636597495158
2019-02-25,18.47,84.94,17.19,5.18,El Poblado,arenoso,6.67,107.51,64.05,115.22,zanahoria,17.7284741921125
2019-02-26,17.71,87.46,13.44,21.95,El Poblado,arenoso,7.49,114.4,70.19,97.91,fresa,18.09238676583746
2019-02-27,17.4,88.48,8.6,9.88,El Poblado,arenoso,6.41,30.25,35.33,21.42,cilantro,16.321651083499663
2019-02-28,18.18,86.01,16.3,11.61,El Poblado,arcilloso,7.0,80.09,14.62,84.73,zanahoria,17.98879274767996
2019-03-01,18.3,87.43,17.09,6.58,El Poblado,organico,6.83,86.66,38.75,125.71,fresa,17.917999881996135
2019-03-02,17.85,88.74,15.92,4.94,El Poblado,franco,7.48,37.21,55.69,93.16,lechuga,17.739189754820803
2019-03-03,18.34,85.2,17.73,5.89,El Poblado,franco,6.93,74.56,35.96,81.15,zanahoria,17.888622167598765
2019-03-04,18.51,86.82,15.49,4.36,El Poblado,organico,5.83,53.48,41.38,73.96,lechuga,17.628930947503008
2019-03-05,18.26,86.71,15.24,1.44,El Poblado,franco,7.41,27.74,67.79,89.77,fresa,17.144981353670477
2019-03-06,18.18,90.18,15.18,2.08,El Poblado,organico,6.84,26.59,12.54,29.62,zanahoria,17.63978959623449
2019-03-07,18.77,86.01,14.84,0.55,El Poblado,franco,5.62,95.92,33.43,123.96,tomate,16.784962596005702
2019-03-08,19.4,85.54,14.71,0.59,El Poblado,arenoso,6.82,81.55,44.19,131.35,cilantro,17.563013220221148
2019-03-09,19.66,84.38,21.18,0.36,El Poblado,franco,7.27,91.51,30.94,97.0,zanahoria,18.39979091467728
2019-03-10,18.42,91.61,15.3,1.3,El Poblado,organico,6.65,88.53,41.21,147.27,tomate,17.720921394311052
2019-03-11,17.8,90.82,18.0,2.39,El Poblado,organico,6.21,33.43,38.12,92.18,zanahoria,18.2364097643066
